"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"8 years"	"8"	"Male"	"M"	"2008"	"2008"	71	328307	21.6
	"8 years"	"8"	"Male"	"M"	"2009"	"2009"	52	340914	15.3
	"8 years"	"8"	"Male"	"M"	"2010"	"2010"	60	335610	17.9
	"8 years"	"8"	"Male"	"M"	"2011"	"2011"	59	329655	17.9
	"8 years"	"8"	"Male"	"M"	"2012"	"2012"	48	334397	14.4
	"8 years"	"8"	"Male"	"M"	"2013"	"2013"	52	338909	15.3
	"8 years"	"8"	"Male"	"M"	"2014"	"2014"	74	345360	21.4
	"8 years"	"8"	"Male"	"M"	"2015"	"2015"	56	357180	15.7
	"8 years"	"8"	"Male"	"M"	"2016"	"2016"	74	358414	20.6
	"8 years"	"8"	"Male"	"M"	"2017"	"2017"	74	349421	21.2
	"8 years"	"8"	"Male"	"M"	"2018"	"2018"	65	348793	18.6
	"8 years"	"8"	"Male"	"M"	"2019"	"2019"	58	347662	16.7
	"8 years"	"8"	"Male"	"M"	"2020 "	"2020"	63	353050	17.8
	"9 years"	"9"	"Female"	"F"	"2001"	"2001"	72	349695	20.6
	"9 years"	"9"	"Female"	"F"	"2002"	"2002"	64	346347	18.5
	"9 years"	"9"	"Female"	"F"	"2003"	"2003"	50	338391	14.8
	"9 years"	"9"	"Female"	"F"	"2004"	"2004"	53	329919	16.1
	"9 years"	"9"	"Female"	"F"	"2005"	"2005"	58	319687	18.1
	"9 years"	"9"	"Female"	"F"	"2006"	"2006"	50	315697	15.8
	"9 years"	"9"	"Female"	"F"	"2007"	"2007"	46	317257	14.5
	"9 years"	"9"	"Female"	"F"	"2008"	"2008"	42	316710	13.3
	"9 years"	"9"	"Female"	"F"	"2009"	"2009"	58	321956	18.0
	"9 years"	"9"	"Female"	"F"	"2010"	"2010"	40	334708	12.0
	"9 years"	"9"	"Female"	"F"	"2011"	"2011"	46	323233	14.2
	"9 years"	"9"	"Female"	"F"	"2012"	"2012"	42	320181	13.1
	"9 years"	"9"	"Female"	"F"	"2013"	"2013"	48	323911	14.8
	"9 years"	"9"	"Female"	"F"	"2014"	"2014"	46	328559	14.0
	"9 years"	"9"	"Female"	"F"	"2015"	"2015"	41	336667	12.2
	"9 years"	"9"	"Female"	"F"	"2016"	"2016"	59	345692	17.1
	"9 years"	"9"	"Female"	"F"	"2017"	"2017"	58	349658	16.6
	"9 years"	"9"	"Female"	"F"	"2018"	"2018"	63	340308	18.5
	"9 years"	"9"	"Female"	"F"	"2019"	"2019"	57	337717	16.9
	"9 years"	"9"	"Female"	"F"	"2020 "	"2020"	47	342422	13.7
	"9 years"	"9"	"Male"	"M"	"2001"	"2001"	97	359706	27.0
	"9 years"	"9"	"Male"	"M"	"2002"	"2002"	99	359739	27.5
	"9 years"	"9"	"Male"	"M"	"2003"	"2003"	65	349135	18.6
	"9 years"	"9"	"Male"	"M"	"2004"	"2004"	79	341986	23.1
	"9 years"	"9"	"Male"	"M"	"2005"	"2005"	75	330697	22.7
	"9 years"	"9"	"Male"	"M"	"2006"	"2006"	67	327326	20.5
	"9 years"	"9"	"Male"	"M"	"2007"	"2007"	61	329493	18.5
	"9 years"	"9"	"Male"	"M"	"2008"	"2008"	56	328353	17.1
	"9 years"	"9"	"Male"	"M"	"2009"	"2009"	67	333935	20.1
	"9 years"	"9"	"Male"	"M"	"2010"	"2010"	58	346908	16.7
	"9 years"	"9"	"Male"	"M"	"2011"	"2011"	43	333619	12.9
	"9 years"	"9"	"Male"	"M"	"2012"	"2012"	62	330988	18.7
	"9 years"	"9"	"Male"	"M"	"2013"	"2013"	73	335081	21.8
	"9 years"	"9"	"Male"	"M"	"2014"	"2014"	41	340110	12.1
	"9 years"	"9"	"Male"	"M"	"2015"	"2015"	56	346483	16.2
	"9 years"	"9"	"Male"	"M"	"2016"	"2016"	75	357982	21.0
	"9 years"	"9"	"Male"	"M"	"2017"	"2017"	56	359354	15.6
	"9 years"	"9"	"Male"	"M"	"2018"	"2018"	87	350613	24.8
	"9 years"	"9"	"Male"	"M"	"2019"	"2019"	70	349185	20.0
	"9 years"	"9"	"Male"	"M"	"2020 "	"2020"	70	354884	19.7
	"10 years"	"10"	"Female"	"F"	"2001"	"2001"	54	356684	15.1
	"10 years"	"10"	"Female"	"F"	"2002"	"2002"	70	356238	19.6
	"10 years"	"10"	"Female"	"F"	"2003"	"2003"	70	354903	19.7
	"10 years"	"10"	"Female"	"F"	"2004"	"2004"	61	348892	17.5
	"10 years"	"10"	"Female"	"F"	"2005"	"2005"	49	342363	14.3
	"10 years"	"10"	"Female"	"F"	"2006"	"2006"	54	333707	16.2
	"10 years"	"10"	"Female"	"F"	"2007"	"2007"	57	331432	17.2
	"10 years"	"10"	"Female"	"F"	"2008"	"2008"	44	335031	13.1
	"10 years"	"10"	"Female"	"F"	"2009"	"2009"	53	336435	15.8
	"10 years"	"10"	"Female"	"F"	"2010"	"2010"	36	339071	10.6
	"10 years"	"10"	"Female"	"F"	"2011"	"2011"	68	332995	20.4
	"10 years"	"10"	"Female"	"F"	"2012"	"2012"	39	324484	12.0
	"10 years"	"10"	"Female"	"F"	"2013"	"2013"	43	321066	13.4
	"10 years"	"10"	"Female"	"F"	"2014"	"2014"	31	325678	9.5
	"10 years"	"10"	"Female"	"F"	"2015"	"2015"	42	330148	12.7
	"10 years"	"10"	"Female"	"F"	"2016"	"2016"	46	337733	13.6
	"10 years"	"10"	"Female"	"F"	"2017"	"2017"	45	346959	13.0
	"10 years"	"10"	"Female"	"F"	"2018"	"2018"	68	350768	19.4
	"10 years"	"10"	"Female"	"F"	"2019"	"2019"	46	341078	13.5
	"10 years"	"10"	"Female"	"F"	"2020 "	"2020"	45	340459	13.2
	"10 years"	"10"	"Male"	"M"	"2001"	"2001"	106	369037	28.7
	"10 years"	"10"	"Male"	"M"	"2002"	"2002"	91	366838	24.8
	"10 years"	"10"	"Male"	"M"	"2003"	"2003"	102	369226	27.6
	"10 years"	"10"	"Male"	"M"	"2004"	"2004"	74	360598	20.5
	"10 years"	"10"	"Male"	"M"	"2005"	"2005"	69	355656	19.4
	"10 years"	"10"	"Male"	"M"	"2006"	"2006"	64	346044	18.5
	"10 years"	"10"	"Male"	"M"	"2007"	"2007"	82	344647	23.8
	"10 years"	"10"	"Male"	"M"	"2008"	"2008"	63	349078	18.0
	"10 years"	"10"	"Male"	"M"	"2009"	"2009"	69	349965	19.7
	"10 years"	"10"	"Male"	"M"	"2010"	"2010"	46	352786	13.0
	"10 years"	"10"	"Male"	"M"	"2011"	"2011"	62	344983	18.0
	"10 years"	"10"	"Male"	"M"	"2012"	"2012"	73	334796	21.8
	"10 years"	"10"	"Male"	"M"	"2013"	"2013"	33	331534	10.0
	"10 years"	"10"	"Male"	"M"	"2014"	"2014"	57	336395	16.9
	"10 years"	"10"	"Male"	"M"	"2015"	"2015"	64	341149	18.8
	"10 years"	"10"	"Male"	"M"	"2016"	"2016"	67	347213	19.3
	"10 years"	"10"	"Male"	"M"	"2017"	"2017"	88	358999	24.5
	"10 years"	"10"	"Male"	"M"	"2018"	"2018"	66	360572	18.3
	"10 years"	"10"	"Male"	"M"	"2019"	"2019"	80	351551	22.8
	"10 years"	"10"	"Male"	"M"	"2020 "	"2020"	65	351929	18.5
	"11 years"	"11"	"Female"	"F"	"2001"	"2001"	61	361747	16.9
	"11 years"	"11"	"Female"	"F"	"2002"	"2002"	67	358171	18.7
	"11 years"	"11"	"Female"	"F"	"2003"	"2003"	75	356649	21.0
	"11 years"	"11"	"Female"	"F"	"2004"	"2004"	65	354210	18.4
	"11 years"	"11"	"Female"	"F"	"2005"	"2005"	65	347378	18.7
	"11 years"	"11"	"Female"	"F"	"2006"	"2006"	56	339905	16.5
	"11 years"	"11"	"Female"	"F"	"2007"	"2007"	45	330458	13.6
	"11 years"	"11"	"Female"	"F"	"2008"	"2008"	68	327223	20.8
	"11 years"	"11"	"Female"	"F"	"2009"	"2009"	56	329864	17.0
	"11 years"	"11"	"Female"	"F"	"2010"	"2010"	66	332561	19.8
	"11 years"	"11"	"Female"	"F"	"2011"	"2011"	32	341489	9.4
	"11 years"	"11"	"Female"	"F"	"2012"	"2012"	40	334150	12.0
	"11 years"	"11"	"Female"	"F"	"2013"	"2013"	46	325459	14.1
	"11 years"	"11"	"Female"	"F"	"2014"	"2014"	50	322861	15.5
	"11 years"	"11"	"Female"	"F"	"2015"	"2015"	53	327390	16.2
	"11 years"	"11"	"Female"	"F"	"2016"	"2016"	59	331018	17.8
	"11 years"	"11"	"Female"	"F"	"2017"	"2017"	48	339088	14.2
	"11 years"	"11"	"Female"	"F"	"2018"	"2018"	62	347769	17.8
	"11 years"	"11"	"Female"	"F"	"2019"	"2019"	51	351421	14.5
	"11 years"	"11"	"Female"	"F"	"2020 "	"2020"	49	342366	14.3
	"11 years"	"11"	"Male"	"M"	"2001"	"2001"	109	373159	29.2
	"11 years"	"11"	"Male"	"M"	"2002"	"2002"	98	370317	26.5
	"11 years"	"11"	"Male"	"M"	"2003"	"2003"	89	366818	24.3
	"11 years"	"11"	"Male"	"M"	"2004"	"2004"	70	367838	19.0
	"11 years"	"11"	"Male"	"M"	"2005"	"2005"	95	358220	26.5
	"11 years"	"11"	"Male"	"M"	"2006"	"2006"	85	352146	24.1
	"11 years"	"11"	"Male"	"M"	"2007"	"2007"	62	341522	18.2
	"11 years"	"11"	"Male"	"M"	"2008"	"2008"	57	338984	16.8
	"11 years"	"11"	"Male"	"M"	"2009"	"2009"	77	342189	22.5
	"11 years"	"11"	"Male"	"M"	"2010"	"2010"	71	344046	20.6
	"11 years"	"11"	"Male"	"M"	"2011"	"2011"	67	354427	18.9
	"11 years"	"11"	"Male"	"M"	"2012"	"2012"	60	346198	17.3
	"11 years"	"11"	"Male"	"M"	"2013"	"2013"	62	335533	18.5
	"11 years"	"11"	"Male"	"M"	"2014"	"2014"	66	332998	19.8
	"11 years"	"11"	"Male"	"M"	"2015"	"2015"	71	337604	21.0
	"11 years"	"11"	"Male"	"M"	"2016"	"2016"	58	341956	17.0
	"11 years"	"11"	"Male"	"M"	"2017"	"2017"	89	348273	25.6
	"11 years"	"11"	"Male"	"M"	"2018"	"2018"	56	360289	15.5
	"11 years"	"11"	"Male"	"M"	"2019"	"2019"	79	361567	21.8
	"11 years"	"11"	"Male"	"M"	"2020 "	"2020"	87	352911	24.7
	"12 years"	"12"	"Female"	"F"	"2001"	"2001"	66	341552	19.3
	"12 years"	"12"	"Female"	"F"	"2002"	"2002"	78	365139	21.4
	"12 years"	"12"	"Female"	"F"	"2003"	"2003"	67	361642	18.5
	"12 years"	"12"	"Female"	"F"	"2004"	"2004"	73	360253	20.3
	"12 years"	"12"	"Female"	"F"	"2005"	"2005"	58	358141	16.2
	"12 years"	"12"	"Female"	"F"	"2006"	"2006"	57	351496	16.2
	"12 years"	"12"	"Female"	"F"	"2007"	"2007"	43	344078	12.5
	"12 years"	"12"	"Female"	"F"	"2008"	"2008"	41	334723	12.2
	"12 years"	"12"	"Female"	"F"	"2009"	"2009"	75	331643	22.6
	"12 years"	"12"	"Female"	"F"	"2010"	"2010"	41	332643	12.3
	"12 years"	"12"	"Female"	"F"	"2011"	"2011"	42	332908	12.6
	"12 years"	"12"	"Female"	"F"	"2012"	"2012"	51	342626	14.9
	"12 years"	"12"	"Female"	"F"	"2013"	"2013"	42	335246	12.5
	"12 years"	"12"	"Female"	"F"	"2014"	"2014"	61	327334	18.6
	"12 years"	"12"	"Female"	"F"	"2015"	"2015"	47	324626	14.5
	"12 years"	"12"	"Female"	"F"	"2016"	"2016"	42	328085	12.8
	"12 years"	"12"	"Female"	"F"	"2017"	"2017"	56	332413	16.8
	"12 years"	"12"	"Female"	"F"	"2018"	"2018"	69	339677	20.3
	"12 years"	"12"	"Female"	"F"	"2019"	"2019"	63	348669	18.1
	"12 years"	"12"	"Female"	"F"	"2020 "	"2020"	56	352791	15.9
	"12 years"	"12"	"Male"	"M"	"2001"	"2001"	101	352578	28.6
	"12 years"	"12"	"Male"	"M"	"2002"	"2002"	130	376484	34.5
	"12 years"	"12"	"Male"	"M"	"2003"	"2003"	108	373709	28.9
	"12 years"	"12"	"Male"	"M"	"2004"	"2004"	87	370279	23.5
	"12 years"	"12"	"Male"	"M"	"2005"	"2005"	90	371574	24.2
	"12 years"	"12"	"Male"	"M"	"2006"	"2006"	84	362081	23.2
	"12 years"	"12"	"Male"	"M"	"2007"	"2007"	90	356032	25.3
	"12 years"	"12"	"Male"	"M"	"2008"	"2008"	92	345441	26.6
	"12 years"	"12"	"Male"	"M"	"2009"	"2009"	70	342967	20.4
	"12 years"	"12"	"Male"	"M"	"2010"	"2010"	71	345230	20.6
	"12 years"	"12"	"Male"	"M"	"2011"	"2011"	65	345538	18.8
	"12 years"	"12"	"Male"	"M"	"2012"	"2012"	69	355747	19.4
	"12 years"	"12"	"Male"	"M"	"2013"	"2013"	80	346998	23.1
	"12 years"	"12"	"Male"	"M"	"2014"	"2014"	64	337241	19.0
	"12 years"	"12"	"Male"	"M"	"2015"	"2015"	77	334360	23.0
	"12 years"	"12"	"Male"	"M"	"2016"	"2016"	60	338388	17.7
	"12 years"	"12"	"Male"	"M"	"2017"	"2017"	89	343095	25.9
	"12 years"	"12"	"Male"	"M"	"2018"	"2018"	84	349529	24.0
	"12 years"	"12"	"Male"	"M"	"2019"	"2019"	62	361387	17.2
	"12 years"	"12"	"Male"	"M"	"2020 "	"2020"	86	363003	23.7
	"13 years"	"13"	"Female"	"F"	"2001"	"2001"	60	329134	18.2
	"13 years"	"13"	"Female"	"F"	"2002"	"2002"	71	343824	20.7
	"13 years"	"13"	"Female"	"F"	"2003"	"2003"	71	367107	19.3
	"13 years"	"13"	"Female"	"F"	"2004"	"2004"	84	363294	23.1
	"13 years"	"13"	"Female"	"F"	"2005"	"2005"	60	361746	16.6
	"13 years"	"13"	"Female"	"F"	"2006"	"2006"	64	359367	17.8
	"13 years"	"13"	"Female"	"F"	"2007"	"2007"	75	352445	21.3
	"13 years"	"13"	"Female"	"F"	"2008"	"2008"	67	344779	19.4
	"13 years"	"13"	"Female"	"F"	"2009"	"2009"	57	335245	17.0
	"13 years"	"13"	"Female"	"F"	"2010"	"2010"	49	331440	14.8
	"13 years"	"13"	"Female"	"F"	"2011"	"2011"	49	333965	14.7
	"13 years"	"13"	"Female"	"F"	"2012"	"2012"	48	334165	14.4
	"13 years"	"13"	"Female"	"F"	"2013"	"2013"	54	343811	15.7
	"13 years"	"13"	"Female"	"F"	"2014"	"2014"	50	337302	14.8
	"13 years"	"13"	"Female"	"F"	"2015"	"2015"	53	329000	16.1
	"13 years"	"13"	"Female"	"F"	"2016"	"2016"	63	325175	19.4
	"13 years"	"13"	"Female"	"F"	"2017"	"2017"	49	329574	14.9
	"13 years"	"13"	"Female"	"F"	"2018"	"2018"	49	333153	14.7
	"13 years"	"13"	"Female"	"F"	"2019"	"2019"	60	340852	17.6
	"13 years"	"13"	"Female"	"F"	"2020 "	"2020"	69	350022	19.7
	"13 years"	"13"	"Male"	"M"	"2001"	"2001"	116	338530	34.3
	"13 years"	"13"	"Male"	"M"	"2002"	"2002"	124	354892	34.9
	"13 years"	"13"	"Male"	"M"	"2003"	"2003"	119	378495	31.4
	"13 years"	"13"	"Male"	"M"	"2004"	"2004"	131	375332	34.9
	"13 years"	"13"	"Male"	"M"	"2005"	"2005"	129	371719	34.7
	"13 years"	"13"	"Male"	"M"	"2006"	"2006"	91	372764	24.4
	"13 years"	"13"	"Male"	"M"	"2007"	"2007"	105	362913	28.9
	"13 years"	"13"	"Male"	"M"	"2008"	"2008"	92	356548	25.8
	"13 years"	"13"	"Male"	"M"	"2009"	"2009"	83	345713	24.0
	"13 years"	"13"	"Male"	"M"	"2010"	"2010"	83	341612	24.3
	"13 years"	"13"	"Male"	"M"	"2011"	"2011"	94	346392	27.1
	"13 years"	"13"	"Male"	"M"	"2012"	"2012"	88	346816	25.4
	"13 years"	"13"	"Male"	"M"	"2013"	"2013"	68	356549	19.1
	"13 years"	"13"	"Male"	"M"	"2014"	"2014"	106	348735	30.4
	"13 years"	"13"	"Male"	"M"	"2015"	"2015"	81	338617	23.9
	"13 years"	"13"	"Male"	"M"	"2016"	"2016"	92	335070	27.5
	"13 years"	"13"	"Male"	"M"	"2017"	"2017"	96	339612	28.3
	"13 years"	"13"	"Male"	"M"	"2018"	"2018"	99	344232	28.8
	"13 years"	"13"	"Male"	"M"	"2019"	"2019"	84	350639	24.0
	"13 years"	"13"	"Male"	"M"	"2020 "	"2020"	133	362644	36.7
	"14 years"	"14"	"Female"	"F"	"2001"	"2001"	95	319681	29.7
	"14 years"	"14"	"Female"	"F"	"2002"	"2002"	83	330551	25.1
	"14 years"	"14"	"Female"	"F"	"2003"	"2003"	64	344617	18.6
	"14 years"	"14"	"Female"	"F"	"2004"	"2004"	100	367236	27.2
	"14 years"	"14"	"Female"	"F"	"2005"	"2005"	100	362921	27.6
	"14 years"	"14"	"Female"	"F"	"2006"	"2006"	70	360816	19.4
	"14 years"	"14"	"Female"	"F"	"2007"	"2007"	81	357809	22.6
	"14 years"	"14"	"Female"	"F"	"2008"	"2008"	69	350345	19.7
	"14 years"	"14"	"Female"	"F"	"2009"	"2009"	50	342211	14.6
	"14 years"	"14"	"Female"	"F"	"2010"	"2010"	75	335025	22.4
	"14 years"	"14"	"Female"	"F"	"2011"	"2011"	50	333401	15.0
	"14 years"	"14"	"Female"	"F"	"2012"	"2012"	58	335316	17.3
	"14 years"	"14"	"Female"	"F"	"2013"	"2013"	48	335340	14.3
	"14 years"	"14"	"Female"	"F"	"2014"	"2014"	64	345988	18.5
	"14 years"	"14"	"Female"	"F"	"2015"	"2015"	60	338883	17.7
	"14 years"	"14"	"Female"	"F"	"2016"	"2016"	53	329660	16.1
	"14 years"	"14"	"Female"	"F"	"2017"	"2017"	71	326709	21.7
	"14 years"	"14"	"Female"	"F"	"2018"	"2018"	62	330327	18.8
	"14 years"	"14"	"Female"	"F"	"2019"	"2019"	52	334305	15.6
	"14 years"	"14"	"Female"	"F"	"2020 "	"2020"	77	342089	22.5
	"14 years"	"14"	"Male"	"M"	"2001"	"2001"	119	328441	36.2
	"14 years"	"14"	"Male"	"M"	"2002"	"2002"	153	340158	45.0
	"14 years"	"14"	"Male"	"M"	"2003"	"2003"	149	356126	41.8
	"14 years"	"14"	"Male"	"M"	"2004"	"2004"	154	379261	40.6
	"14 years"	"14"	"Male"	"M"	"2005"	"2005"	165	375787	43.9
	"14 years"	"14"	"Male"	"M"	"2006"	"2006"	138	371744	37.1
	"14 years"	"14"	"Male"	"M"	"2007"	"2007"	146	372380	39.2
	"14 years"	"14"	"Male"	"M"	"2008"	"2008"	116	362075	32.0
	"14 years"	"14"	"Male"	"M"	"2009"	"2009"	128	355398	36.0
	"14 years"	"14"	"Male"	"M"	"2010"	"2010"	113	347770	32.5
	"14 years"	"14"	"Male"	"M"	"2011"	"2011"	109	344556	31.6
	"14 years"	"14"	"Male"	"M"	"2012"	"2012"	119	347708	34.2
	"14 years"	"14"	"Male"	"M"	"2013"	"2013"	111	347634	31.9
	"14 years"	"14"	"Male"	"M"	"2014"	"2014"	118	358274	32.9
	"14 years"	"14"	"Male"	"M"	"2015"	"2015"	105	350405	30.0
	"14 years"	"14"	"Male"	"M"	"2016"	"2016"	106	339541	31.2
	"14 years"	"14"	"Male"	"M"	"2017"	"2017"	113	336639	33.6
	"14 years"	"14"	"Male"	"M"	"2018"	"2018"	110	340614	32.3
	"14 years"	"14"	"Male"	"M"	"2019"	"2019"	124	345277	35.9
	"14 years"	"14"	"Male"	"M"	"2020 "	"2020"	184	351891	52.3
	"15 years"	"15"	"Female"	"F"	"2001"	"2001"	85	316479	26.9
	"15 years"	"15"	"Female"	"F"	"2002"	"2002"	91	322979	28.2
	"15 years"	"15"	"Female"	"F"	"2003"	"2003"	77	334400	23.0
	"15 years"	"15"	"Female"	"F"	"2004"	"2004"	89	348991	25.5
	"15 years"	"15"	"Female"	"F"	"2005"	"2005"	104	372567	27.9
	"15 years"	"15"	"Female"	"F"	"2006"	"2006"	88	368869	23.9
	"15 years"	"15"	"Female"	"F"	"2007"	"2007"	94	367331	25.6
	"15 years"	"15"	"Female"	"F"	"2008"	"2008"	94	364802	25.8
	"15 years"	"15"	"Female"	"F"	"2009"	"2009"	82	357860	22.9
	"15 years"	"15"	"Female"	"F"	"2010"	"2010"	71	350870	20.2
	"15 years"	"15"	"Female"	"F"	"2011"	"2011"	65	333544	19.5
	"15 years"	"15"	"Female"	"F"	"2012"	"2012"	76	334753	22.7
	"15 years"	"15"	"Female"	"F"	"2013"	"2013"	62	336461	18.4
	"15 years"	"15"	"Female"	"F"	"2014"	"2014"	64	337522	19.0
	"15 years"	"15"	"Female"	"F"	"2015"	"2015"	61	347621	17.5
	"15 years"	"15"	"Female"	"F"	"2016"	"2016"	87	339738	25.6
	"15 years"	"15"	"Female"	"F"	"2017"	"2017"	90	331297	27.2
	"15 years"	"15"	"Female"	"F"	"2018"	"2018"	85	327621	25.9
	"15 years"	"15"	"Female"	"F"	"2019"	"2019"	71	331477	21.4
	"15 years"	"15"	"Female"	"F"	"2020 "	"2020"	94	335427	28.0
	"15 years"	"15"	"Male"	"M"	"2001"	"2001"	209	326457	64.0
	"15 years"	"15"	"Male"	"M"	"2002"	"2002"	171	331932	51.5
	"15 years"	"15"	"Male"	"M"	"2003"	"2003"	183	344216	53.2
	"15 years"	"15"	"Male"	"M"	"2004"	"2004"	255	360799	70.7
	"15 years"	"15"	"Male"	"M"	"2005"	"2005"	233	385031	60.5
	"15 years"	"15"	"Male"	"M"	"2006"	"2006"	246	382176	64.4
	"15 years"	"15"	"Male"	"M"	"2007"	"2007"	213	378692	56.2
	"15 years"	"15"	"Male"	"M"	"2008"	"2008"	214	379947	56.3
	"15 years"	"15"	"Male"	"M"	"2009"	"2009"	184	370110	49.7
	"15 years"	"15"	"Male"	"M"	"2010"	"2010"	155	364272	42.6
	"15 years"	"15"	"Male"	"M"	"2011"	"2011"	132	344303	38.3
	"15 years"	"15"	"Male"	"M"	"2012"	"2012"	149	345909	43.1
	"15 years"	"15"	"Male"	"M"	"2013"	"2013"	162	348730	46.5
	"15 years"	"15"	"Male"	"M"	"2014"	"2014"	151	349461	43.2
	"15 years"	"15"	"Male"	"M"	"2015"	"2015"	172	360155	47.8
	"15 years"	"15"	"Male"	"M"	"2016"	"2016"	184	351453	52.4
	"15 years"	"15"	"Male"	"M"	"2017"	"2017"	193	341351	56.5
	"15 years"	"15"	"Male"	"M"	"2018"	"2018"	176	337663	52.1
	"15 years"	"15"	"Male"	"M"	"2019"	"2019"	181	341651	53.0
	"15 years"	"15"	"Male"	"M"	"2020 "	"2020"	248	346675	71.5
	"16 years"	"16"	"Female"	"F"	"2001"	"2001"	92	313664	29.3
	"16 years"	"16"	"Female"	"F"	"2002"	"2002"	104	319623	32.5
	"16 years"	"16"	"Female"	"F"	"2003"	"2003"	91	326327	27.9
	"16 years"	"16"	"Female"	"F"	"2004"	"2004"	111	337955	32.8
	"16 years"	"16"	"Female"	"F"	"2005"	"2005"	101	353061	28.6
	"16 years"	"16"	"Female"	"F"	"2006"	"2006"	91	377079	24.1
	"16 years"	"16"	"Female"	"F"	"2007"	"2007"	103	373565	27.6
	"16 years"	"16"	"Female"	"F"	"2008"	"2008"	101	372234	27.1
	"16 years"	"16"	"Female"	"F"	"2009"	"2009"	91	369930	24.6
	"16 years"	"16"	"Female"	"F"	"2010"	"2010"	94	365233	25.7
	"16 years"	"16"	"Female"	"F"	"2011"	"2011"	91	348269	26.1
	"16 years"	"16"	"Female"	"F"	"2012"	"2012"	87	334981	26.0
	"16 years"	"16"	"Female"	"F"	"2013"	"2013"	80	335936	23.8
	"16 years"	"16"	"Female"	"F"	"2014"	"2014"	72	338817	21.3
	"16 years"	"16"	"Female"	"F"	"2015"	"2015"	76	339334	22.4
	"16 years"	"16"	"Female"	"F"	"2016"	"2016"	98	348783	28.1
	"16 years"	"16"	"Female"	"F"	"2017"	"2017"	87	341856	25.4
	"16 years"	"16"	"Female"	"F"	"2018"	"2018"	85	332509	25.6
	"16 years"	"16"	"Female"	"F"	"2019"	"2019"	80	328777	24.3
	"16 years"	"16"	"Female"	"F"	"2020 "	"2020"	109	332792	32.8
	"16 years"	"16"	"Male"	"M"	"2001"	"2001"	286	325178	88.0
	"16 years"	"16"	"Male"	"M"	"2002"	"2002"	295	329977	89.4
	"16 years"	"16"	"Male"	"M"	"2003"	"2003"	298	335721	88.8
	"16 years"	"16"	"Male"	"M"	"2004"	"2004"	273	348424	78.4
	"16 years"	"16"	"Male"	"M"	"2005"	"2005"	301	365702	82.3
	"16 years"	"16"	"Male"	"M"	"2006"	"2006"	326	390722	83.4
	"16 years"	"16"	"Male"	"M"	"2007"	"2007"	331	388182	85.3
	"16 years"	"16"	"Male"	"M"	"2008"	"2008"	280	384980	72.7
	"16 years"	"16"	"Male"	"M"	"2009"	"2009"	262	386653	67.8
	"16 years"	"16"	"Male"	"M"	"2010"	"2010"	273	378950	72.0
	"16 years"	"16"	"Male"	"M"	"2011"	"2011"	250	361918	69.1
	"16 years"	"16"	"Male"	"M"	"2012"	"2012"	196	345739	56.7
	"16 years"	"16"	"Male"	"M"	"2013"	"2013"	226	346985	65.1
	"16 years"	"16"	"Male"	"M"	"2014"	"2014"	248	350807	70.7
	"16 years"	"16"	"Male"	"M"	"2015"	"2015"	256	351428	72.8
	"16 years"	"16"	"Male"	"M"	"2016"	"2016"	245	361434	67.8
	"16 years"	"16"	"Male"	"M"	"2017"	"2017"	280	353481	79.2
	"16 years"	"16"	"Male"	"M"	"2018"	"2018"	242	342273	70.7
	"16 years"	"16"	"Male"	"M"	"2019"	"2019"	257	338555	75.9
	"16 years"	"16"	"Male"	"M"	"2020 "	"2020"	324	342973	94.5
	"17 years"	"17"	"Female"	"F"	"2001"	"2001"	132	305017	43.3
	"17 years"	"17"	"Female"	"F"	"2002"	"2002"	130	315976	41.1
	"17 years"	"17"	"Female"	"F"	"2003"	"2003"	117	321556	36.4
	"17 years"	"17"	"Female"	"F"	"2004"	"2004"	129	327915	39.3
	"17 years"	"17"	"Female"	"F"	"2005"	"2005"	127	339334	37.4
	"17 years"	"17"	"Female"	"F"	"2006"	"2006"	112	354206	31.6
	"17 years"	"17"	"Female"	"F"	"2007"	"2007"	122	377856	32.3
	"17 years"	"17"	"Female"	"F"	"2008"	"2008"	132	374028	35.3
	"17 years"	"17"	"Female"	"F"	"2009"	"2009"	126	372338	33.8
	"17 years"	"17"	"Female"	"F"	"2010"	"2010"	111	371953	29.8
	"17 years"	"17"	"Female"	"F"	"2011"	"2011"	118	363864	32.4
	"17 years"	"17"	"Female"	"F"	"2012"	"2012"	86	350034	24.6
	"17 years"	"17"	"Female"	"F"	"2013"	"2013"	86	336347	25.6
	"17 years"	"17"	"Female"	"F"	"2014"	"2014"	99	338753	29.2
	"17 years"	"17"	"Female"	"F"	"2015"	"2015"	105	341077	30.8
	"17 years"	"17"	"Female"	"F"	"2016"	"2016"	121	340865	35.5
	"17 years"	"17"	"Female"	"F"	"2017"	"2017"	75	351214	21.4
	"17 years"	"17"	"Female"	"F"	"2018"	"2018"	98	343148	28.6
	"17 years"	"17"	"Female"	"F"	"2019"	"2019"	108	333829	32.4
	"17 years"	"17"	"Female"	"F"	"2020 "	"2020"	149	330255	45.1
	"17 years"	"17"	"Male"	"M"	"2001"	"2001"	398	318445	125.0
	"17 years"	"17"	"Male"	"M"	"2002"	"2002"	364	328136	110.9
	"17 years"	"17"	"Male"	"M"	"2003"	"2003"	347	332838	104.3
