year,gender,age,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2011,Female,33,4586.30141867827,30150.6059764194,18253.2473608519,40257.2993702011,250179.555227952,34747.8204427572,20834.1266113347,5782.86605676033,5463.88922591909,111349.795530823,67162.4431835138,8627.67697881848,18094.3228233993,10069.7436897199,84888.6246234097,40080.4113619448,17553.2287663689,27616.4445138273,29382.6582043684,40949.2958477869,37748.940883156,7278.54479228659,57228.6316121695,33463.2520359002,36759.9413561991,18976.0767507174,5768.11368108052,63035.8245291127,3914.2932926589,11337.5400310607,7148.03755226012,55893.5148981066,12433.964037495,18325.1047229986,127584.958194362,68305.1785101411,23320.0969334169,25648.5039275181,72937.7270827084,6205.29007183163,29010.2313483916,4846.02173944698,40890.027135463,175116.519212575,21326.9808456711,53139.4313392245,3466.2718074158,44875.6609336186,33927.9025059823,11115.9137052835,3491.03034715533
2011,Female,34,4465.61032414787,29705.8705012485,17966.9133337842,39997.1711690019,249086.73746061,34176.9668542247,20745.9476592627,5318.29760933402,5352.23739177793,110816.91711775,66492.0602599105,8471.72677847629,17613.9211346496,9897.54579527287,83628.0382746801,39758.0747072142,17239.9877220453,27363.666893678,28629.936318002,40312.8009888235,37253.8465145411,7247.64644342585,56540.5893159486,32652.3208035432,36080.9824804507,18676.8973450145,5634.68022840154,62731.5401424763,3745.37326361773,11108.9423971968,7134.25283941676,55820.554188213,12234.6774654949,18123.2528182285,125664.833191521,67459.9713597731,22872.2335353066,25301.1902591262,71778.0653171502,6052.4333437873,28472.0387068508,4660.88230066793,40300.2312943215,174168.896429938,20629.6590466029,52362.6458083227,3416.67772822719,44229.3839353785,33278.4768475427,11047.3127417281,3367.18023924595
2011,Female,35,4386.27212256518,29670.1784126999,17903.5982802489,40415.1046631316,252264.137195283,33965.5595273232,20847.48152998,4913.84915190092,5348.09399428149,111637.778956987,66881.3813669433,8437.75893630632,17407.1867883977,9737.03032656215,83584.3219165066,40130.8041372834,17144.3727759373,27382.0681744038,28141.4943663602,40263.1983990151,37355.7747273856,7268.68894289596,56644.3907125041,32303.7516523825,35867.440226898,18579.659390061,5504.5646262334,62902.4190792155,3620.95035842681,11006.9509442262,7244.13557669779,56446.1495882004,12278.613096051,18040.5882851434,125751.161600842,67844.8854897624,22954.5996485933,25106.52190756,71509.4465417379,5979.0790343766,28240.9290580093,4538.50671183016,40204.9821422891,175885.925131697,19807.6200905149,52082.1943144459,3405.22019145486,44083.6719338222,33129.2999860608,11035.0462924596,3285.95390628736
2011,Female,36,4283.62748479772,29614.5758896787,17757.5669030967,40160.9092195169,251550.333159903,33477.2729188727,20801.7134128802,4553.57515280493,5288.83002724315,111782.991357188,67105.9434988897,8348.27919808091,16962.9385498305,9470.00639323271,82415.5072648642,39772.5172319703,16754.8070340003,26998.3423567463,27199.7856968396,40011.5549096242,36857.8101260642,7293.76365321913,56499.6143968958,31418.1683158197,35132.5661897001,18294.1090356996,5318.15571811048,62869.9551604819,3526.15301161744,10751.4754860595,7322.39406736281,56441.7083692603,12166.4820950846,17890.237093452,123638.173097837,67213.2973160947,22701.1716330739,24567.6192644031,70938.7266887369,5964.50137278282,28210.7232195857,4420.82759662341,40068.3433055921,175110.56656467,18723.4530134424,51520.4603516867,3379.411645798,43350.2024473987,32481.4712722733,10943.8999689374,3186.4044936181
2011,Female,37,4211.93337747834,29812.7150866405,17705.7951788511,39641.9806459493,248572.312937907,33060.13628693,20938.56272034,4292.16413622142,5261.66677297691,112631.118465698,67725.9346680602,8262.07421817122,16579.5991572889,9245.76410638062,81310.9997790919,39348.7444704854,16342.1848352419,26722.2447352155,26449.6855905233,40090.744676224,36519.0018853516,7435.48911321308,56946.8931660421,30598.9183573225,34604.3003876173,18135.1143132894,5181.38810752989,63351.6247633846,3478.20423034353,10501.4473760871,7488.68105219644,56442.9707544199,11993.5425246019,17843.0845642371,121167.707525602,66817.6480179308,22333.5235338808,23999.3710848027,71152.7056597938,6041.66826949019,28570.804437858,4346.35429817971,40325.5250787322,173528.975095667,17717.1214417059,51417.8115446649,3386.51316652404,42588.3716273835,31933.8647337781,10944.5792801658,3108.16600092193
2011,Female,38,4274.35786186319,30860.203568466,18141.1023429652,40107.1491129963,249922.77698092,33505.0933140736,21912.3456560632,4198.44860511377,5468.36402909067,117176.700776239,70156.411182719,8350.43946576612,16893.3652200406,9314.82900599612,83026.4094605622,40478.6505078569,16508.0999951665,27573.0640038422,27049.4048397688,41649.9511092539,37972.1906060154,7882.36099614981,59714.3225952915,31112.9752440026,35728.6653228103,18715.3503700461,5260.11912980907,65705.2354094297,3506.9534642322,10597.3928911124,8006.37287781036,58053.9874753231,12091.1570407857,18227.0413066631,122906.760774252,69520.2189069131,22580.9773322648,24067.5695709156,74288.6175783652,6270.97184054776,29637.2032500914,4392.71606553634,41857.7916092559,176062.126932403,17251.1308226928,53182.2292755654,3521.08107552046,43097.8500005355,32776.3184282973,11340.0335797715,3130.55628367485
2011,Female,39,4447.1024470372,32386.5892664777,18888.6651206762,41484.2066771042,256949.962010753,34760.5452455271,23626.3712184991,4216.71163865164,5851.74682267694,124060.493145276,73618.466620939,8628.42368364237,17793.5119544999,9615.33428963408,86899.2684038819,42676.2492176841,17175.2308837367,29162.9811472524,28589.4104578621,44319.8991510732,40737.0230731663,8507.24583215846,64034.689036935,32838.0801593998,37984.2413929826,19736.9082310464,5514.76846793669,69255.024761798,3594.79566274907,10961.2022840662,8773.4717916586,61170.8840613684,12456.3784775355,18918.9537483031,128852.259052962,74509.5562902933,23361.7944377093,24832.9405609543,79592.0135030044,6641.31276424845,31086.0726310476,4529.64831763066,44206.8504851869,181581.410092199,17195.9097389545,56237.4728414197,3770.75315865971,44915.3392878058,34761.0723740274,11978.5931421233,3231.31595499605
2011,Female,40,4624.22387923364,33353.4422455759,19399.5220215655,42864.9881365556,267547.009615311,36214.3964340398,25419.5146145118,4225.7167115693,6173.16446147577,128867.00131536,75811.1255534347,9005.68085829464,18693.1360641567,9895.50041480884,90077.0032357754,44082.9174506708,17849.6587953186,30173.3399038945,29669.416562426,46661.7613860651,42871.9398204078,8941.57652157528,67296.3064097835,34776.2026504229,39528.7840920368,20297.9754451877,5776.11285872482,71880.5580690461,3693.72627917152,11263.972329797,9389.8283250706,64521.4188772889,12876.9784979916,19494.1686313999,136130.038644382,78385.2722207186,24089.2109564842,25971.8552251919,84196.2334825663,7081.69993663009,32133.2186189632,4659.96961733138,45952.1401945437,185199.106939776,17128.5853058114,58639.8672563887,4044.91886110673,47261.9220932811,36633.6982780644,12396.6534492118,3326.3164611597
2011,Female,41,4687.92134116764,33190.6884791798,19317.2111372375,43162.9629657735,274086.851817121,36801.0344812051,26576.1718555077,4120.96586589878,6298.28484515868,129454.218259648,75398.2663162954,9238.32916261279,19088.3607072744,9935.38940463591,90661.3343492235,43903.6890604385,18050.6359287775,30122.9103849652,29762.9141886823,47809.5421627794,43579.6444934122,9093.04703394918,68161.875432172,35849.7224023141,39541.7358990564,20082.1989441267,5893.37300425126,72104.8331426015,3750.59395650551,11292.8903739926,9659.08888188271,66580.1248828889,13056.3852503645,19557.1371027317,140725.132223241,79223.1445681721,24180.0157251528,26600.593794855,86258.173657538,7415.02734829179,32259.9494916044,4706.4231578427,46068.9685005942,183606.942129359,16744.3947054307,59278.1960903439,4232.5437226608,48609.6622926387,37533.5960424517,12387.3461652003,3342.05877230673
2011,Female,42,4541.72911112351,31865.7629513301,18537.2070269279,41456.415253524,266505.226034076,35392.4692842009,26498.3828685223,3841.68523460936,6208.8117424844,126033.808788107,72207.7043273884,9020.7998238704,18654.0837297316,9591.38782266574,87947.9025163381,42357.5212897308,17427.8415000726,29275.6847737228,29109.1170065374,47536.8863084136,43137.4599930215,9106.20125377972,66671.9321995304,35147.5764352823,38209.839111807,19293.8972544953,5762.63604372206,69396.223769018,3718.6444187893,10967.6967761279,9611.24248457732,65952.0929598576,12707.6400551512,18845.205045571,138525.544515874,76819.6850322916,23213.7555975858,25614.0133803277,85215.8885638098,7414.18136443413,31308.0575483542,4622.63619407929,44175.2512903702,175581.799880272,15881.2941399406,57960.0847981024,4228.24469607251,47184.9861397875,37096.761943892,11995.2293688917,3230.61594713947
2011,Female,43,4341.93810388775,30540.0011865056,17705.6769479659,39155.2921545904,252565.514071387,33226.4282502238,25982.4467189425,3564.85214464869,6090.14425108327,122593.662197331,68806.1232306202,8614.74327570204,17985.7398279493,9141.38987836277,84597.1159372131,40885.0271979732,16602.4521628846,28463.3166433339,28491.3023640986,46934.1736802695,42571.9524055866,9137.25395561862,64826.1511731465,33861.9629548389,36882.3726459493,18565.7784849202,5557.42368245005,66068.7961084605,3661.4782056521,10586.2952076427,9517.03870729477,64385.230655063,12211.1503515412,17910.0388316244,133804.575515587,73954.7639468567,21995.3905418333,23918.6532726498,83504.3674217797,7272.46095073846,30248.6891205539,4513.59981097281,42018.0278360343,166422.662355599,14904.3584672143,56292.2644132624,4144.66745736621,44476.908396482,36408.0580064485,11592.1474329658,3088.75681869952
2011,Female,44,4358.69675882564,30815.3309630945,17762.1229907791,38646.7573812694,248697.800293708,32570.9171142563,26571.5754961341,3542.35313161175,6220.19449430964,124660.825868807,68726.375181393,8562.91325745149,18109.6124313893,9045.18766279528,84690.3032034387,41357.1435276651,16619.2599959336,28709.0576746729,28892.2179588281,47749.7532270713,43212.0778533075,9331.66481267636,65426.6755651957,34211.2225719813,37324.6626410688,18654.9133609585,5585.31687306335,65535.5550837378,3704.18275008456,10614.5651581463,9756.04720747612,65276.0233383596,12265.5561408031,17643.3728199989,135106.921665607,74568.772308334,21842.0098554608,23328.4742135604,84982.3080965667,7421.23927000767,30530.0601315404,4561.32073557494,42149.6207190628,163867.027982356,14379.7897809157,56667.8701143171,4215.95261854169,43525.0760908129,37267.649161985,11670.6222047996,3077.66377386531
2011,Female,45,4591.58165696225,32487.1978834787,18706.9626353367,39919.4316277957,255559.298445628,33547.6325188091,28148.3185564185,3725.78848324782,6554.83570362162,131647.743784723,71458.2108249101,8877.91875797397,19023.8539368376,9320.63779460504,88007.0594462668,43504.3010724303,17501.0142187969,29951.4556392813,30220.0698497291,49854.5235657483,44990.4319868768,9704.77293476332,68363.4809726389,36150.7935360044,39409.3754981406,19489.1676472615,5885.96180048342,67712.6545561096,3869.82458043675,11079.7659592087,10309.4696639309,68431.56362529,12875.8161006119,18058.7294283194,142029.379992051,78353.5624178691,22837.2944207204,23942.3225999144,89312.295731707,7824.19502353581,32026.5715033997,4794.90018658929,44365.8494893771,167795.581392935,14384.1610486891,59084.5508559514,4452.98556581936,44662.2702074057,39479.5509441007,12193.4136615623,3217.57598576019
2011,Female,46,4858.31442726133,34081.1749944779,19905.0470645269,41475.4308779262,264050.91720466,35008.6957884403,29346.2601289853,3871.55989251968,6809.51024180455,138453.597434416,73792.3128901911,9228.5764737856,20023.3568779198,9710.53325038837,91432.7733695525,45530.5404610726,18598.0387197479,31363.3230405893,31603.3766839697,51731.6591678919,46812.1183834738,10172.5167590404,71481.5024377035,38054.386951245,41667.6034687335,20424.1811462933,6321.71925022308,70275.2224444056,4110.17599791784,11716.725634512,10853.7912025245,71064.3290551989,13577.1828755428,18623.2915036025,147858.167263393,82047.2499791923,24291.3499255856,24869.5119716915,93079.5026686947,8099.97298761381,33500.6727739508,5137.56127448295,46590.1327128875,173252.569264933,14725.2300803147,61858.995515003,4704.99402146814,46621.4221955816,41344.9715829569,12755.2665062258,3440.60739812363
2011,Female,47,5073.40014589856,35003.2377874157,20826.1720624204,42546.7728444313,269182.312734864,36325.5828419151,29723.8245438776,3889.02593261692,6912.47062019613,142437.051260003,74494.1765045244,9439.72627031423,20841.3340683788,10089.8175053003,93572.0408462961,46760.2783594151,19553.6339303673,32416.8477036948,32599.1564282627,52690.5257560044,47966.7409036434,10633.2572021958,73731.87541047,39331.4624624878,43436.4606474535,21085.6411858602,6774.30081986819,71893.383974835,4374.1833860829,12342.4493323285,11233.1551676769,72035.5603149391,14143.7305527742,18975.4295758167,149887.721726051,84434.8589188085,25641.5009163311,25708.8034515213,95136.3758962434,8183.4125345262,34343.2985607327,5489.19154966446,47812.9852447206,177258.042354266,15201.4891730152,63678.0343344012,4912.00248366241,48474.9939912478,42431.7809872792,13152.2505590414,3690.10353954343
2011,Female,48,5242.98067811551,35503.4006433589,21079.5363037905,43026.1768741012,269738.312984514,37307.3989537612,29728.9763360196,3832.82437365427,6984.13996790203,143516.518472249,74124.2486986871,9486.3002597193,21612.2703760709,10440.9076217072,94621.2932970202,47570.2698824345,20287.1719495337,32888.6219393628,33182.9577922227,52843.4874040373,48164.4914325584,10972.2447954464,75117.5091463135,40372.6487071674,44824.4654197856,21370.6325948321,7139.258453668,72181.0817682411,4605.36524995068,12845.4190723246,11460.865567003,71804.0259483872,14576.1904370273,18922.7815432938,149325.535173405,86212.7294843622,26442.3441735842,26461.8037796517,96453.0919701446,8286.51917392309,34567.5754610763,5725.83227627806,48089.910108839,178589.19733168,15588.5020369927,63709.162357822,5099.62219601346,49574.6113843589,43480.5211308383,13375.3769218473,3914.35731200005
2011,Female,49,5365.04042934535,35790.3878356422,20850.9068859146,43176.2921761112,267936.440573826,37943.7437885043,29715.9041771167,3774.32738469795,7047.14699008133,142938.99519793,73316.123472257,9472.23615576214,22286.829798494,10691.2330731068,95249.4038556917,48165.7841871846,20762.7795986399,32918.949085487,33546.9455861305,52609.5187352461,47799.3094182394,11169.0637536463,75924.8325742306,41262.3207697123,45799.6890145121,21455.7281178466,7401.76232126006,71645.8338089894,4779.9365227432,13184.3419179008,11582.3025437514,71211.5730860366,14911.8449632606,18633.9865231369,148353.948395878,87770.4482609589,26749.1404540536,27107.9669448324,97667.4008598665,8436.56319123862,34436.4467373342,5846.2881835647,47887.8372845839,177908.248303231,15790.7915195826,62676.6712918021,5248.66591276606,49948.4491179874,44571.8062870963,13526.2581898918,4089.03546162794
2011,Female,50,5428.35963629969,35995.8642033005,20758.4125107123,43505.9196704391,268224.242124283,38365.647176672,29899.1962614052,3784.00336249779,7040.9690400753,142758.113434055,72634.5034632981,9585.70044652271,22645.2536859424,10730.058708117,96372.958576786,48561.6641284998,20984.9646205856,32923.648317799,34021.8155942061,52572.1468754568,47729.3946352661,11290.7194773542,76626.728977406,41784.121703798,46195.2367017707,21710.1019559296,7635.04434734894,71401.5170587619,4908.26496301804,13383.3242539863,11659.8666729751,71235.6512075937,15206.6737802996,18521.6977016752,149491.535922057,89156.542741719,27044.5002420445,27599.9307139298,99033.3498469861,8504.10757589489,34362.9919821355,5962.38524519654,47906.6034216245,177240.135367538,15833.8591457151,62372.0462060105,5301.75029618102,50189.6750578723,45182.3726728551,13782.9497668754,4219.33493389316
2011,Female,51,5432.41758364757,36117.2992949683,20860.4461412619,43871.9527806542,269197.592531032,38487.4170426559,30075.8261206265,3836.42601196493,6982.85956096715,142835.87374099,71915.6335633994,9785.35683693159,22660.146329198,10641.5497891057,97403.4429547513,48681.8967551916,20997.4383380564,33001.9609921186,34407.068907775,52634.1917542964,47839.9028378252,11377.3461676556,77351.4793799386,41806.6739854578,46058.6032003732,22001.6708164883,7843.4379084258,71411.3781499116,4990.08732060433,13410.5707969198,11691.8894694826,71538.1814835177,15388.8053248363,18541.8147465668,151437.585538354,90276.4577209573,27338.9304410937,27928.6830520091,100347.094167474,8474.97814888586,34397.6368168246,6061.18241539605,48110.5674333217,176476.530739138,15759.2338832025,62720.4993876648,5292.40420750196,50391.6144387303,45109.5911062632,14141.0956833682,4298.0655921828
